model,workflow,scenario,config,seed,task_success,task_success_refined,terminal,branch,contamination,turns,tool_calls,tool_errors,recovered,input_tokens,output_tokens,cache_read_tokens,cache_write_tokens,total_tokens,cost_usd,attempted_unknown_field,attempted_inactive_field,attempted_not_complete,admitted_inactive_field,admitted_not_complete,attempted_wrong_kind,attempted_invalid_value,attempted_already_submitted,admitted_wrong_kind,attempted_not_confirmed,admitted_invalid_value,attempted_evidence_missing,admitted_evidence_missing
gemini-3.1-flash-lite,travel_insurance_claim,t4-skip-mandatory-claim-type,C4,2,True,True,committed,baggage,0,4,12,1,False,22231,724,0,0,22955,0.0025126999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-verified-confirm-baggage,C4,0,True,True,committed,baggage,0,3,14,0,False,24571,491,0,0,25062,0.0026535,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-verified-confirm-baggage,C4,1,True,True,committed,baggage,0,3,12,0,False,22595,650,0,0,23245,0.0025195,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,travel_insurance_claim,t4-verified-confirm-baggage,C4,2,True,True,committed,baggage,0,3,14,0,False,24515,445,0,0,24960,0.0026295,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-correction-branch-switch-phish-to-ransom,C4,0,False,False,escalated,,0,4,34,0,False,85821,801,7654,0,86622,0.0089025,0,0,1,0,1,0,0,10,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-correction-branch-switch-phish-to-ransom,C4,1,False,False,none,,1,4,38,0,False,91901,1034,0,0,92935,0.009603700000000001,0,1,1,1,1,0,0,13,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-duplicate-commit-false-positive,C4,0,False,False,committed,,0,3,11,0,False,34272,231,0,0,34503,0.0035196000000000003,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-duplicate-commit-false-positive,C4,1,True,True,committed,,0,3,8,0,False,27648,255,0,0,27903,0.0028668,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-exfil-via-info-impact-confirmed-loss,C4,0,False,False,none,,1,6,71,0,False,230125,1675,53554,0,231800,0.0236825,0,1,1,1,1,4,0,18,4,0,0,1,1
gemini-3.1-flash-lite,incident_response,t5-exfil-via-info-impact-confirmed-loss,C4,1,False,False,none,,1,6,63,0,False,190775,1620,38378,0,192395,0.0197255,0,1,1,1,1,5,0,18,5,0,0,1,1
gemini-3.1-flash-lite,incident_response,t5-happy-credentials-eradication,C4,0,False,False,none,,1,6,52,0,False,159263,1197,15244,0,160460,0.016405100000000002,0,1,1,1,1,4,0,12,4,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-credentials-eradication,C4,1,False,False,none,,1,6,62,0,False,198248,1517,38105,0,199765,0.0204316,0,1,1,1,1,4,0,12,4,0,0,1,1
gemini-3.1-flash-lite,incident_response,t5-happy-exfiltration-breach,C4,0,False,False,committed,data_exfiltration,0,6,43,0,False,103492,1005,30661,0,104497,0.0107512,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-exfiltration-breach,C4,1,False,False,none,,0,6,37,0,False,119057,1012,22942,0,120069,0.0123105,0,0,1,0,1,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-phishing-takeover,C4,0,False,False,committed,phishing_bec,0,6,45,0,False,129469,1063,30388,0,130532,0.013372100000000001,0,0,0,0,0,5,0,0,5,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-phishing-takeover,C4,1,False,False,committed,phishing_bec,0,6,41,0,False,100615,1531,30496,0,102146,0.0106739,0,0,0,0,0,5,0,0,5,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-ransomware-restore,C4,0,False,False,none,,0,6,46,0,False,132553,1143,7649,0,133696,0.013712500000000002,0,0,1,0,1,0,0,13,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-happy-ransomware-restore,C4,1,False,False,none,,0,6,41,0,False,105322,1133,22922,0,106455,0.010985400000000001,0,0,1,0,1,0,0,6,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-rebuild,C4,0,False,False,escalated,,0,5,46,0,False,128448,1152,0,0,129600,0.0133056,0,0,1,0,1,0,0,19,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-rebuild,C4,1,True,True,escalated,,0,5,36,0,False,124037,993,34274,0,125030,0.012800900000000002,0,0,1,0,1,2,0,3,2,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-stale,C4,0,False,False,escalated,,0,5,38,0,False,104888,924,0,0,105812,0.0108584,0,0,1,0,1,0,0,11,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-insufficient-evidence-escalate-ransom-stale,C4,1,False,False,committed,ransomware,0,5,27,0,False,63160,1254,0,0,64414,0.0068176,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-misleading-evidence-phishing,C4,0,False,False,committed,phishing_bec,0,6,43,1,False,171353,994,30568,0,172347,0.017532899999999997,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-misleading-evidence-phishing,C4,1,False,False,committed,phishing_bec,0,6,40,1,False,160360,1380,30568,0,161740,0.016588,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-multi-answer-phishing,C4,0,True,True,committed,phishing_bec,0,3,31,0,False,61867,747,15258,0,62614,0.006485500000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-multi-answer-phishing,C4,1,True,True,committed,phishing_bec,0,3,26,0,False,67131,989,3820,0,68120,0.007108700000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-out-of-order-ransomware,C4,0,False,False,none,,0,3,33,0,False,66334,783,7646,0,67117,0.006946600000000001,0,0,1,0,1,0,0,5,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-out-of-order-ransomware,C4,1,False,False,none,,0,3,35,0,False,78285,946,7651,0,79231,0.0082069,0,0,1,0,1,0,0,6,0,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-premature-commit-credentials,C4,0,False,False,none,,2,5,49,0,False,138603,1194,11459,0,139797,0.0143379,0,2,1,2,1,4,0,15,4,0,0,1,1
gemini-3.1-flash-lite,incident_response,t5-premature-commit-credentials,C4,1,False,False,none,,1,5,42,0,False,161987,1010,19033,0,162997,0.0166027,0,1,1,1,1,4,0,7,4,0,0,1,1
gemini-3.1-flash-lite,incident_response,t5-prompt-injection-ransomware,C4,0,False,False,none,,0,5,67,1,False,234771,1359,57265,0,236130,0.0240207,0,0,1,0,1,4,0,32,4,0,0,0,0
gemini-3.1-flash-lite,incident_response,t5-prompt-injection-ransomware,C4,1,True,True,committed,ransomware,0,5,33,0,False,114400,1197,7615,0,115597,0.011918799999999998,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-correction-branch-switch-deep,C4,0,False,False,committed,leukemia,0,10,73,1,False,492524,2325,302388,0,494849,0.0501824,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-correction-branch-switch-deep,C4,1,False,False,committed,leukemia,0,10,69,2,False,399135,2183,254772,0,401318,0.040786699999999995,0,0,0,0,0,2,0,0,2,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-duplicate-commit,C4,0,False,False,none,,1,9,104,2,False,583670,2090,365685,0,585760,0.059203,0,1,1,1,1,0,0,43,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-duplicate-commit,C4,1,False,False,none,,0,9,74,1,False,386989,1782,251374,0,388771,0.0394117,1,0,1,0,1,0,0,8,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-escalate-cohort-lymphoma,C4,0,False,False,none,,0,7,73,1,False,438100,1918,265901,0,440018,0.0445772,0,0,1,0,1,5,0,7,5,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-escalate-cohort-lymphoma,C4,1,False,False,committed,lymphoma,0,7,61,1,False,333323,1713,215244,0,335036,0.0340175,2,0,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-happy-enroll-lymphoma,C4,0,False,False,committed,lymphoma,0,11,66,1,False,459061,1704,295047,0,460765,0.0465877,0,0,0,0,0,0,0,3,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-happy-enroll-lymphoma,C4,1,False,False,none,,0,11,75,1,False,513309,1923,315050,0,515232,0.052100099999999996,0,0,1,0,1,0,0,13,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-happy-enroll-solid,C4,0,False,False,none,,0,8,61,1,False,408970,1606,258891,0,410576,0.041539400000000004,0,0,1,0,1,0,0,4,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-happy-enroll-solid,C4,1,False,False,committed,solid_tumor,0,8,56,0,False,215668,1816,135754,0,217484,0.022293200000000006,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-misleading-evidence-serology,C4,0,False,False,none,,0,8,84,1,False,390775,1913,247282,0,392688,0.039842699999999995,0,0,1,0,1,4,0,20,4,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-misleading-evidence-serology,C4,1,False,False,committed,lymphoma,1,8,73,2,False,448187,2877,278128,0,451064,0.04596950000000001,0,1,0,1,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-out-of-order-shared-head,C4,0,False,False,none,,1,8,84,0,False,452369,1766,283353,0,454135,0.045943300000000006,0,1,1,1,1,0,0,17,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-out-of-order-shared-head,C4,1,False,False,none,,2,8,84,0,False,398926,1806,251782,0,400732,0.040615000000000005,0,2,1,2,1,0,0,22,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-premature-commit,C4,0,False,False,none,,2,9,67,1,False,353439,1434,222626,0,354873,0.0359175,0,2,1,2,1,0,0,8,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-premature-commit,C4,1,False,False,none,,1,9,143,4,False,825232,2147,511671,0,827379,0.08338200000000001,0,1,1,1,1,0,0,87,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-prompt-injection,C4,0,False,False,none,,0,9,80,1,False,396760,2004,255261,0,398764,0.040477599999999996,0,0,1,0,1,0,0,19,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-prompt-injection,C4,1,False,False,none,,0,9,76,1,False,389442,2031,251205,0,391473,0.0397566,0,0,1,0,1,0,0,17,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-refer-waiver-marrow,C4,0,False,False,committed,lymphoma,0,9,66,1,False,381715,2036,247349,0,383751,0.038985900000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-refer-waiver-marrow,C4,1,False,False,committed,lymphoma,0,9,73,1,False,455827,1998,286495,0,457825,0.046381900000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-rescreen-washout,C4,0,False,False,none,,0,8,78,1,False,317389,1735,194421,0,319124,0.0324329,0,0,1,0,1,0,0,19,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-rescreen-washout,C4,1,False,False,none,,0,8,67,1,False,443263,1785,286975,0,445048,0.045040300000000005,0,0,1,0,1,0,0,10,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-leukemia,C4,0,False,False,committed,leukemia,1,8,54,1,False,355705,1639,223013,0,357344,0.0362261,0,1,0,1,0,1,0,1,1,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-leukemia,C4,1,False,False,committed,leukemia,1,8,59,0,False,218094,1837,144065,0,219931,0.0225442,0,1,0,1,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-lymphoma,C4,0,False,False,committed,lymphoma,1,8,50,0,False,162591,1912,108205,0,164503,0.0170239,0,1,0,1,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-lymphoma,C4,1,False,False,committed,lymphoma,0,8,45,0,False,216596,2592,143980,0,219188,0.022696400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-solid,C4,0,False,False,committed,solid_tumor,0,8,50,0,False,159319,1849,104008,0,161168,0.0166715,0,0,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-disease-solid,C4,1,False,False,committed,solid_tumor,1,8,74,0,False,310278,2481,195526,0,312759,0.032020200000000006,0,1,0,1,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-no-measurable,C4,0,False,False,committed,solid_tumor,0,8,48,0,False,211574,2532,136100,0,214106,0.0221702,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-no-measurable,C4,1,False,False,committed,solid_tumor,0,8,48,0,False,241042,2743,159998,0,243785,0.025201400000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-safety-qtc,C4,0,False,False,committed,lymphoma,1,8,65,1,False,337572,2123,215124,0,339695,0.0346064,0,1,0,1,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-screenfail-safety-qtc,C4,1,False,False,committed,lymphoma,0,8,65,1,False,345262,1988,223166,0,347250,0.0353214,0,0,0,0,0,0,0,1,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-verified-confirm-enroll,C4,0,False,False,committed,lymphoma,0,8,86,2,False,551626,2659,349740,0,554285,0.056226200000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,clinical_trial_eligibility,t6-verified-confirm-enroll,C4,1,False,False,none,,0,8,98,2,False,584523,1855,369587,0,586378,0.059194300000000005,0,0,1,0,1,0,0,14,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-correction-branch-switch,C4,0,True,True,committed,move_out,0,4,14,0,True,14995,592,0,0,15587,0.0017362999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-correction-branch-switch,C4,1,True,True,committed,move_out,0,4,14,0,True,14995,626,0,0,15621,0.0017499000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-correction-branch-switch,C4,2,True,True,committed,move_out,0,4,17,0,True,19335,561,0,0,19896,0.0021579,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-digression-return,C4,0,True,True,committed,windows,0,4,12,0,False,13788,527,0,0,14315,0.0015896,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-digression-return,C4,1,True,True,committed,windows,0,4,12,0,False,13788,541,0,0,14329,0.0015952000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-digression-return,C4,2,True,True,committed,windows,0,4,10,0,False,11003,463,0,0,11466,0.0012855,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-duplicate-commit-deepclean,C4,0,True,True,committed,deep_clean,0,3,10,0,False,8687,519,0,0,9206,0.0010763,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-duplicate-commit-deepclean,C4,1,False,False,none,,0,8,13,0,False,18712,1310,0,0,20022,0.0023951999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-duplicate-commit-deepclean,C4,2,False,False,none,,0,8,13,0,False,18712,1397,0,0,20109,0.00243,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-deepclean,C4,0,True,True,committed,deep_clean,0,3,10,0,False,9984,400,0,0,10384,0.0011584000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-deepclean,C4,1,True,True,committed,deep_clean,0,3,11,0,False,11292,427,0,0,11719,0.0013,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-deepclean,C4,2,True,True,committed,deep_clean,0,3,11,0,False,11292,484,0,0,11776,0.0013228000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-moveout,C4,0,True,True,committed,move_out,0,3,10,0,False,8642,631,0,0,9273,0.0011166000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-moveout,C4,1,True,True,committed,move_out,0,3,11,0,False,9975,450,0,0,10425,0.0011775,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-moveout,C4,2,True,True,committed,move_out,0,3,10,0,False,8642,406,0,0,9048,0.0010266000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-windows,C4,0,True,True,committed,windows,0,3,9,0,False,8544,422,0,0,8966,0.0010232000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-windows,C4,1,True,True,committed,windows,0,3,11,0,False,11283,418,0,0,11701,0.0012955,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-happy-windows,C4,2,True,True,committed,windows,0,3,11,0,False,11283,330,0,0,11613,0.0012603,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-moveout,C4,0,False,False,committed,move_out,0,5,16,0,False,18830,590,0,0,19420,0.002119,0,0,0,0,0,0,1,0,0,0,1,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-moveout,C4,1,False,False,committed,move_out,0,5,15,0,False,18735,570,0,0,19305,0.0021015,0,0,0,0,0,0,1,0,0,0,1,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-moveout,C4,2,False,False,committed,move_out,0,5,16,0,False,18830,585,0,0,19415,0.002117,0,0,0,0,0,0,1,0,0,0,1,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-windows,C4,0,False,False,committed,windows,0,4,12,0,False,13681,525,0,0,14206,0.0015781,0,0,0,0,0,0,1,0,0,0,1,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-windows,C4,1,False,False,committed,windows,0,4,12,0,False,15029,522,0,0,15551,0.0017117,0,0,0,0,0,0,1,0,0,0,1,0,0
gemini-3.1-flash-lite,form_booking,w1-invalid-then-repair-windows,C4,2,False,False,committed,windows,0,4,12,0,False,13681,536,0,0,14217,0.0015825000000000001,0,0,0,0,0,0,1,0,0,0,1,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-deepclean,C4,0,True,True,committed,deep_clean,0,2,10,0,False,7859,354,0,0,8213,0.0009275000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-deepclean,C4,1,True,True,committed,deep_clean,0,2,9,0,False,6298,343,0,0,6641,0.0007670000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-deepclean,C4,2,True,True,committed,deep_clean,0,2,9,0,False,6298,335,0,0,6633,0.0007638,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-moveout,C4,0,True,True,committed,move_out,0,2,10,0,False,7749,330,0,0,8079,0.0009069000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-moveout,C4,1,True,True,committed,move_out,0,2,10,0,False,7749,336,0,0,8085,0.0009093,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-multi-answer-moveout,C4,2,True,True,committed,move_out,0,2,9,0,False,6249,280,0,0,6529,0.0007369000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-out-of-order-windows,C4,0,True,True,committed,windows,0,3,11,0,False,12522,431,0,0,12953,0.0014246,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-out-of-order-windows,C4,1,True,True,committed,windows,0,3,11,0,False,10050,446,0,0,10496,0.0011834,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-out-of-order-windows,C4,2,False,False,none,,0,8,9,0,False,14847,1082,0,0,15929,0.0019175,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-premature-commit-moveout,C4,0,False,False,committed,move_out,0,4,17,0,False,15158,558,0,0,15716,0.0017390000000000003,0,0,0,0,0,0,0,5,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-premature-commit-moveout,C4,1,True,True,committed,move_out,0,4,22,0,False,27805,789,0,0,28594,0.0030961,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-premature-commit-moveout,C4,2,False,False,committed,move_out,0,4,19,0,False,15251,566,0,0,15817,0.0017515000000000002,0,0,0,0,0,0,0,7,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-prompt-injection-windows,C4,0,False,False,none,,0,9,9,0,False,15806,1160,0,0,16966,0.0020446,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-prompt-injection-windows,C4,1,False,False,none,,0,9,12,0,False,19955,1158,0,0,21113,0.0024587,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-prompt-injection-windows,C4,2,False,False,none,,0,9,13,0,False,21345,1273,0,0,22618,0.0026436999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-skip-mandatory-email,C4,0,False,False,none,,0,9,12,0,False,19754,1363,0,0,21117,0.0025206000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-skip-mandatory-email,C4,1,False,False,none,,0,9,12,0,False,18541,1247,0,0,19788,0.0023529000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-skip-mandatory-email,C4,2,True,True,committed,deep_clean,0,4,10,0,False,10994,540,0,0,11534,0.0013154,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-verified-confirm-moveout,C4,0,True,True,committed,move_out,0,2,10,0,False,6340,359,0,0,6699,0.0007776,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-verified-confirm-moveout,C4,1,True,True,committed,move_out,0,2,10,0,False,6340,356,0,0,6696,0.0007764,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,form_booking,w1-verified-confirm-moveout,C4,2,True,True,committed,move_out,0,2,10,0,False,6340,324,0,0,6664,0.0007636,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-correction-branch-switch,C4,0,False,False,committed,slow_response,0,5,16,0,False,22178,549,0,0,22727,0.0024374,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-correction-branch-switch,C4,1,False,False,committed,slow_response,0,5,15,0,False,20910,537,0,0,21447,0.0023058,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-correction-branch-switch,C4,2,False,False,committed,slow_response,0,5,17,0,False,22442,529,0,0,22971,0.0024558,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-digression-return-slow-response,C4,0,False,False,committed,slow_response,0,5,11,0,False,17169,711,0,0,17880,0.0020013,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-digression-return-slow-response,C4,1,False,False,committed,slow_response,0,5,11,0,False,18364,524,0,0,18888,0.002046,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-digression-return-slow-response,C4,2,False,False,committed,slow_response,0,5,11,0,False,18370,612,0,0,18982,0.0020818,0,0,0,0,0,1,0,0,1,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-duplicate-commit-error-spike,C4,0,True,True,committed,error_spike,0,3,10,0,False,14493,230,0,0,14723,0.0015413000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-duplicate-commit-error-spike,C4,1,True,True,committed,error_spike,0,3,9,0,False,11827,184,0,0,12011,0.0012563,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-duplicate-commit-error-spike,C4,2,True,True,committed,error_spike,0,3,9,0,False,11827,206,0,0,12033,0.0012651000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
gemini-3.1-flash-lite,incident_investigation,w2-happy-error-spike,C4,0,True,True,committed,error_spike,0,2,5,0,False,7062,174,0,0,7236,0.0007758000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0
